,asin,url,category,rank,title,price,review_count,rating
119,B01BRGU8R0,https://www.amazon.com/dp/B01BRGU8R0,"Arts, Crafts & Sewing",#30,"Amazon Basics Stainless Steel Scissors for Office, Crafts, Multipurpose, Sharp, Comfort Grip, PVD Coated, 3 Pack, Multicolor",$7.55,"60,805",4.8 out of 5 stars
120,B016NA9V78,https://www.amazon.com/dp/B016NA9V78,Automotive,#1,"Rain-X 5079279-2 Latitude 2-In-1 Water Repellent Wiper Blades, 22 Inch Windshield Wipers (Pack Of 1), Automotive Replacement Windshield Wiper Blades With Patented Rain-X Water Repellency Formula",$15.78,"115,630",4.3 out of 5 stars
121,B0C1Y8Z6VT,https://www.amazon.com/dp/B0C1Y8Z6VT,Automotive,#2,Kaistyle for Magsafe Car Mount【20 Strong Magnets】Magnetic Phone Holder for Car Phone Holder Mount Dash Mounted Holders Cell Phone Holders for Your Car Accessories for Women Men for iPhone 17 16 15 14,$14.99,"18,014",4.4 out of 5 stars
122,B00J00X5YO,https://www.amazon.com/dp/B00J00X5YO,Automotive,#3,"Mobil 1 Advanced Fuel Economy Full Synthetic Motor Oil 0W-20, 5 Quart",N/A,"48,792",4.8 out of 5 stars
123,B08BRJHJF9,https://www.amazon.com/dp/B08BRJHJF9,Automotive,#4,"USANOOKS Microfiber Cleaning Cloth Grey - 12 Pcs (12.5""x12.5"") - High Performance - 1200 Washes, Ultra Absorbent Microfiber Towel Weave Grime & Liquid for Streak-Free Mirror Shine - Car Washing Cloth",N/A,"16,711",4.6 out of 5 stars
124,B0C1HJV7BJ,https://www.amazon.com/dp/B0C1HJV7BJ,Automotive,#5,Drift Car Air Freshener - The Original Wood Air Freshener - Car Odor Eliminator - Long Lasting Scent - Auto Accessories - Metal Clip - Essential Oils - Clean Ingredients - Teak Scent Starter Kit,N/A,"12,693",3.6 out of 5 stars
125,B00AM1Z67O,https://www.amazon.com/dp/B00AM1Z67O,Automotive,#6,Valvoline High Mileage with MaxLife Technology SAE 5W-30 Synthetic Blend Motor Oil 5 QT,N/A,"34,775",4.8 out of 5 stars
126,B084RQKLV8,https://www.amazon.com/dp/B084RQKLV8,Automotive,#7,CERAKOTE® Ceramic Headlight Restoration Kit – Guaranteed To Last As Long As You Own Your Vehicle – Brings Headlights Back to Like New Condition - No Power Tools Required - 10 Wipe Kit,N/A,"59,922",4.6 out of 5 stars
127,B0CYT2JKRP,https://www.amazon.com/dp/B0CYT2JKRP,Automotive,#8,"HOMEXCEL Microfiber Cleaning Cloth 12 Pack, 12.5 x 12.5 inch Microfiber Towels for Cars, Ultra Absorbent Washing Cloth, Lint Free Streak Free Cleaning Rags for Car, Kitchen, and Window (Grey)",$5.98,"7,544",4.4 out of 5 stars
128,B00GZKC6EW,https://www.amazon.com/dp/B00GZKC6EW,Automotive,#9,Valvoline Advanced Full Synthetic SAE 0W-20 Motor Oil 5 QT,N/A,"33,594",4.8 out of 5 stars
129,B0BZZDPPRX,https://www.amazon.com/dp/B0BZZDPPRX,Automotive,#10,"All-Purpose Stainless Steel Shower Squeegee for Shower Glass Door with 2 Adhesive Hooks, Bathroom Cleaner Tool Household Window Mirror Squeegee , Cleaning Tile Wall, Car, 10 Inch Silver",$9.49,"14,133",4.6 out of 5 stars
130,B08C7K99WW,https://www.amazon.com/dp/B08C7K99WW,Automotive,#11,"AstroAI Windshield Cleaner Tool, Car Interior Detailing Cleaning Kit with Extendable Handle and 4 Reusable Microfiber Pads, Auto Glass Wiper Brush Kit for Cars, Blue，15.9in-21in",$16.99,"21,405",4.3 out of 5 stars
131,B07QR4Q42L,https://www.amazon.com/dp/B07QR4Q42L,Automotive,#12,"AstroAI Tire Inflator Portable Air Compressor Air Pump for Car Tires-Car Accessories, 9.8Ft Cord-12V DC-Powered Auto Pump with Digital Pressure Gauge, Emergency LED Light for Bicycle, Balloons, Yellow",$31.98,"102,783",4.5 out of 5 stars
132,B009FUF6DM,https://www.amazon.com/dp/B009FUF6DM,Automotive,#13,"Amazon Basics Microfiber Cleaning Cloths, Ultra Absorbent, Lint Free, Streak Free, Non-Abrasive, Reusable and Washable, 16"" x 12"", Blue/White/Yellow, Pack of 24",$9.59,"82,700",4.7 out of 5 stars
133,B01G5EA74I,https://www.amazon.com/dp/B01G5EA74I,Automotive,#14,"ANCEL AD310 Classic Enhanced Universal OBD II Scanner Car Engine Fault Code Reader CAN Diagnostic Scan Tool, Read and Clear Error Codes for 1996 or Newer OBD2 Protocol Vehicle (Black)",$23.99,"58,534",4.6 out of 5 stars
134,B084CVBJDF,https://www.amazon.com/dp/B084CVBJDF,Automotive,#15,"Rain-X 820149 WeatherBeater Wiper Blades, 22"" Windshield Wipers (Pack of 2), Automotive Replacement Windshield Wiper Blades That Meet Or Exceed OEM Quality And Durability",$29.99,"60,925",4.5 out of 5 stars
135,B07SGQJ6C9,https://www.amazon.com/dp/B07SGQJ6C9,Automotive,#16,"XINDELL Windshield Cleaner Tool – Upgrade Large Head Car Interior&Exterior Window Cleaning Kit with Extendable Handle & 4 Microfiber Pads, Auto Wiper Brush for Car, Trucks, SUVs, RVs & Home Windows",N/A,"21,680",4.3 out of 5 stars
136,B0BNW6FFS5,https://www.amazon.com/dp/B0BNW6FFS5,Automotive,#17,"Armor All Car Cleaning Wipes, Wipes for Car Interior and Car Exterior, 90 Wipes Each",$11.97,"22,603",4.5 out of 5 stars
137,B07W46BX31,https://www.amazon.com/dp/B07W46BX31,Automotive,#18,"NOCO GENIUS1: 1A 6V/12V Smart Battery Charger – Automatic Maintainer, Trickle Charger & Desulfator with Overcharge Protection & Temperature Compensation – For Lead-Acid & Lithium Batteries",$29.95,"57,479",4.4 out of 5 stars
138,B081T7N948,https://www.amazon.com/dp/B081T7N948,Automotive,#19,"PULIDIKI Car Cleaning Gel Car Clean Putty, Universal Car Interior Cleaner Slime, Perfect Cleaning Kit Supplies, Auto Detailing Tools Accessories, Dust Remover Gifts for Men Women",N/A,"95,925",4.1 out of 5 stars
139,B07L6FJGR4,https://www.amazon.com/dp/B07L6FJGR4,Automotive,#20,GOOACC - GRC-33 240PCS Bumper Retainer Clips Car Plastic Rivets Fasteners Push Retainer Kit Most Popular Sizes Auto Push Pin Rivets Set -Door Trim Panel Fender Clips for GM Ford Toyota Honda Chrysler,$10.92,"77,400",4.6 out of 5 stars
140,B000B68V6I,https://www.amazon.com/dp/B000B68V6I,Automotive,#21,"STA-BIL Storage Fuel Stabilizer | Keeps Fuel Fresh for 24 Months, Prevents Corrosion, Gasoline Treatment Fuel Additive that Protects Fuel System, Gas Stabilizer for Fuel Storage, 32 oz.",N/A,"33,712",4.8 out of 5 stars
141,B00LM54ZD0,https://www.amazon.com/dp/B00LM54ZD0,Automotive,#22,"LITTLE TREES Car Air Freshener | Hanging Tree Provides Long Lasting Scent for Auto and Home | Black Ice, 24 Air Fresheners",$18.99,"32,074",4.6 out of 5 stars
142,B07VCVCTHC,https://www.amazon.com/dp/B07VCVCTHC,Automotive,#23,BOSCH 22A22B ICON Beam Wiper Blades - Driver and Passenger Side - Set of 2 Blades (22A & 22B),$52.99,"28,098",4.6 out of 5 stars
143,B015TKUPIC,https://www.amazon.com/dp/B015TKUPIC,Automotive,#24,"NOCO Boost GB40: 1000A UltraSafe Jump Starter – 12V Lithium Battery Booster Pack, Portable Jump Box, Power Bank & Jumper Cables - for 6.0L Gas and 3.0L Diesel Engines",N/A,"118,686",4.6 out of 5 stars
144,B0CWQ8QMKT,https://www.amazon.com/dp/B0CWQ8QMKT,Automotive,#25,"SINGARO Car Cup Holder Coaster, Silicone Cup Holder Insert, Universal Non-Slip Cup Holders, Car Accessories Interior for Women and Man Interior Sets 4 Pack Black",$6.99,"6,535",4.6 out of 5 stars
145,B071ZTPRJL,https://www.amazon.com/dp/B071ZTPRJL,Automotive,#26,"Chemical Guys Total Interior Cleaner & Protectant, Cleans & Protects Leather, Vinyl, Plastic, Rubber & Glass Streak-Free Finish for Cars, Trucks, SUVs, RVs & More - 16 oz",N/A,"44,034",4.6 out of 5 stars
146,B00IPS4APU,https://www.amazon.com/dp/B00IPS4APU,Automotive,#27,"Rain-X 600001 Windshield Repair Kit - Quick and Easy Durable Resin Based Windshield Repair Kit for Chips and Cracks, Good for Round Damage Below 1"" in Diameter and Cracks Smaller Than 12"" in Length",$11.49,"45,429",4.0 out of 5 stars
147,B07663KY9V,https://www.amazon.com/dp/B07663KY9V,Automotive,#28,Spearhead Odor Defense Breathe Easy AC & Heater Cabin Filter | Fits Various 2009-2025 Acura/Honda Like OEM | Up to 25% Longer Lasting w/Activated Carbon (BE-182),N/A,"63,199",4.7 out of 5 stars
148,B06X9L4WBQ,https://www.amazon.com/dp/B06X9L4WBQ,Automotive,#29,"CKAuto Tire Valve Stem Caps, Black, 4 pcs/Pack, Anodized Aluminum Tire Valve Cap Set, Corrosion Resistant, Universal Stem Covers for Cars Trucks Motorcycles SUVs and Bikes",$5.99,"28,324",4.7 out of 5 stars
149,B000I1RSNS,https://www.amazon.com/dp/B000I1RSNS,Automotive,#30,"Loctite Threadlocker Blue 242 - Removable Thread Lock Glue for Nuts, Bolts, & Fasteners, Medium Strength Screw Glue to Prevent Loosening & Corrosion - 6 ml, 1 Pack",N/A,"49,914",4.8 out of 5 stars
150,B010OVZO64,https://www.amazon.com/dp/B010OVZO64,Baby,#1,"Pampers Swaddlers Diapers, Size 5 (20-37 lbs), 132 Count, Absorbent, Keeps Baby Dry and Comfortable, Skin Safe Disposable Baby Diaper (Packaging May Vary)",N/A,"86,780",4.8 out of 5 stars
151,B0BJ13K7FR,https://www.amazon.com/dp/B0BJ13K7FR,Baby,#2,"Pampers Sensitive Baby Wipes, Water Based, Hypoallergenic and Unscented, 8 Flip-Top Packs, 4 Refill Packs (1008 Wipes Total)",$41.98,"234,201",4.8 out of 5 stars
152,B07SCL613T,https://www.amazon.com/dp/B07SCL613T,Baby,#3,"Huggies Natural Care Sensitive Baby Wipes, Unscented, Hypoallergenic, 99% Purified Water, 12 Flip-Top Packs (768 Wipes Total), Packaging May Vary",N/A,"117,053",4.8 out of 5 stars
153,B086LKQDJG,https://www.amazon.com/dp/B086LKQDJG,Baby,#4,"The Honest Company Clean Conscious Multi-Use Wipes, Unscented Hypoallergenic Baby Wipes for Sensitive Skin, 99% Water Plant-Based Compostable Wipes, Pattern Play, 720 Count",N/A,"53,263",4.8 out of 5 stars
154,B07M6FL57T,https://www.amazon.com/dp/B07M6FL57T,Baby,#5,"Huggies Size Newborn Diapers, Little Snugglers Baby Diapers, Size Newborn (up to 10 lbs), 31 Count, Packaging May Vary",$9.94,"102,994",4.8 out of 5 stars
155,B008KJEYLO,https://www.amazon.com/dp/B008KJEYLO,Baby,#6,"WaterWipes Sensitive+ Newborn & Baby Wipes, 3-In-1 Cleans, Cares, Protects, 99.9% Water, Unscented & Hypoallergenic, 720 Count (12 Packs)",$44.97,"83,991",4.7 out of 5 stars
156,B0DKYWMHDX,https://www.amazon.com/dp/B0DKYWMHDX,Baby,#7,"Huggies Size 5 Diapers, Little Movers Baby Diapers, Size 5 (27+ lbs), 132 Count (2 Packs of 66), Packaging May Vary",N/A,"45,424",4.8 out of 5 stars
157,B08QRKY3NJ,https://www.amazon.com/dp/B08QRKY3NJ,Baby,#8,"Huggies Simply Clean Unscented Baby Diaper Wipes, 11 Flip-Top Packs (704 Wipes Total), Packaging May Vary",$16.97,"72,738",4.7 out of 5 stars
158,B078W9SH24,https://www.amazon.com/dp/B078W9SH24,Baby,#9,"Pampers Training Pants - Easy Ups Boys & Girls Bluey - Size 3T-4T, 124 Count, Children's Potty Underwear (Packaging May Vary)",$36.75,"46,403",4.7 out of 5 stars
159,B015XBYDLM,https://www.amazon.com/dp/B015XBYDLM,Baby,#10,"Dr. Brown’s Natural Flow Level 2 Narrow Baby Bottle Silicone Nipple, Medium Flow, 3m+, 100% Silicone Bottle Nipple, 6 Count",$8.99,"102,198",4.8 out of 5 stars
160,B0824XNJSW,https://www.amazon.com/dp/B0824XNJSW,Baby,#11,"No-Touch Thermometer for Adults and Kids, Accurate Digital Baby Thermometer, Fever Alarm & Silent Mode, 2 in 1 Forehead & Object Mode",N/A,"110,990",4.5 out of 5 stars
161,B00TJ6WLV2,https://www.amazon.com/dp/B00TJ6WLV2,Baby,#12,"Pampers Diapers - Baby Dry - Size 1, 120 Count, Absorbent Disposable Infant Diaper (Packaging May Vary)",$28.22,"98,086",4.7 out of 5 stars
162,B08PX2V7PG,https://www.amazon.com/dp/B08PX2V7PG,Baby,#13,Pampers Diapers,$51.77,"24,671",4.8 out of 5 stars
163,B07SXBX1DM,https://www.amazon.com/dp/B07SXBX1DM,Baby,#14,"Amazon Brand - Mama Bear Gentle Touch Diapers, Size 5, 132 Count (4 packs of 33)",N/A,"60,452",4.2 out of 5 stars
164,B0CKV2VGX1,https://www.amazon.com/dp/B0CKV2VGX1,Baby,#15,"The Honest Company Clean Conscious Diapers for Delicate Skin, Up to 100% Leakproof Hypoallergenic Fragrance-Free Baby Diapers, Gender Neutral Prints, Club Box, Size Newborn, 72 Count (Prints May Vary)",$29.99,"4,077",4.4 out of 5 stars
165,B00N1NBOV2,https://www.amazon.com/dp/B00N1NBOV2,Baby,#16,Amazon Baby Registry Welcome Box,$35.00,"6,741",3.8 out of 5 stars
166,B072QXWXS6,https://www.amazon.com/dp/B072QXWXS6,Baby,#17,"The Honest Company 2-in-1 Cleansing Shampoo and Body Wash for Sensitive Skin, Gentle Tear-Free Hypoallergenic Baby Wash with Naturally Derived Ingredients, Fragrance-Free, 10 fl oz",N/A,"26,789",4.7 out of 5 stars
167,B0BJ13XWDD,https://www.amazon.com/dp/B0BJ13XWDD,Baby,#18,"Pampers Baby Wipes Aqua Pure, 99% water-based wipes, Hypoallergenic and Unscented Baby Wipes, 672 Wipes Total (12 Flip-Top Packs)",$34.23,"29,784",4.8 out of 5 stars
168,B08SW9LVZD,https://www.amazon.com/dp/B08SW9LVZD,Baby,#19,"Huggies Size 6 Overnites Baby Diapers: Overnight Diapers, Size 6 (35+ lbs), 84 Ct (2 Packs of 42), Packaging May Vary",N/A,"28,882",4.7 out of 5 stars
169,B0BJ14XCDV,https://www.amazon.com/dp/B0BJ14XCDV,Baby,#20,"Pampers ZZZ Overnight Diapers, Size 7 (41+ lbs), 36 Count, Nighttime Protection Disposable Baby Diaper, Night Time Leak and Skin Protection",$28.22,"29,622",4.8 out of 5 stars
170,B01IZ5F6T6,https://www.amazon.com/dp/B01IZ5F6T6,Baby,#21,"Pampers Pure Protection Baby Diapers, Size 5 (27+ lbs), 132 Count, Up to 100% Leakproof, Premium Plant-based Skin Protection, Hypoallergenic Soft Diapers",$65.47,"39,537",4.7 out of 5 stars
171,B07XCVWZ51,https://www.amazon.com/dp/B07XCVWZ51,Baby,#22,"Pull-Ups Boys' Potty Training Pants, Size 3T-4T Training Underwear (32-40 lbs), 112 Count (4 Packs of 28), Packaging May Vary",$47.20,"38,462",4.8 out of 5 stars
172,B00BKL4KKY,https://www.amazon.com/dp/B00BKL4KKY,Baby,#23,"Orgain Organic Kids Protein Nutritional Shake, Chocolate - 8g of Protein, 22 Vitamins & Minerals, Fruits & Vegetables, Gluten Free, Soy Free, Non-GMO, 8.25 Fl Oz (Pack of 12)",N/A,"14,478",4.5 out of 5 stars
173,B00569GU18,https://www.amazon.com/dp/B00569GU18,Baby,#24,"Boudreaux's Butt Paste Maximum Strength Diaper Rash Cream, Ointment for Baby, 4 oz Tube",N/A,"53,318",4.8 out of 5 stars
174,B0DFR6LN73,https://www.amazon.com/dp/B0DFR6LN73,Baby,#25,"Huggies Size 1 Diapers, Snug & Dry Newborn Diapers, Size 1 (8-14 lbs), 128 Count, Packaging May Vary",$19.97,"67,593",4.7 out of 5 stars
175,B005UEB96K,https://www.amazon.com/dp/B005UEB96K,Baby,#26,"Aquaphor Baby Healing Ointment Advanced Therapy Skin Protectant for Chapped or Dry Skin, Drool Rash and Diaper Rash Ointment, 14 Oz Jar",N/A,"55,288",4.8 out of 5 stars
176,B0CPPLFQKB,https://www.amazon.com/dp/B0CPPLFQKB,Baby,#27,"Wowflash Super Absorbency Disposable Leakproof Underpads with Quick Drying for Baby, Adults, Puppy, Dog Bed Pee Pads, Extra Large, XXL Incontinence Pads, 30” x 36”, 50 Count",$28.49,"5,892",4.5 out of 5 stars
177,B0F452HXC2,https://www.amazon.com/dp/B0F452HXC2,Baby,#28,"Philips Avent Natural Response Nipples, Extra Slow Flow (Flow 1), 4-Pack, SCY961/44",$13.89,795,4.7 out of 5 stars
178,B06XPHR7DF,https://www.amazon.com/dp/B06XPHR7DF,Baby,#29,"Lansinoh Stay Dry Disposable Nursing Pads, Soft and Super Absorbent Breast Pads, Breastfeeding Essentials for Moms, 200 Count",$13.89,"54,497",4.8 out of 5 stars
179,B0DF1FDKR4,https://www.amazon.com/dp/B0DF1FDKR4,Baby,#30,"Momcozy Official Washing Block for Momcozy KleanPal Pro Baby Bottle Washer, 120 Detergent Tablets",N/A,"1,387",4.9 out of 5 stars
180,B09V7Z4TJG,https://www.amazon.com/dp/B09V7Z4TJG,Beauty & Personal Care,#1,"Medicube Zero Pore Pads 2.0, Dual-Textured Facial Toner Pads for Exfoliation and Pore Care with 4.5% AHA Lactic Acid & 0.45% BHA Salicylic Acid, Ideal for All Skin Types, Korean Skin Care (70 units)",N/A,"13,790",4.6 out of 5 stars
181,B074PVTPBW,https://www.amazon.com/dp/B074PVTPBW,Beauty & Personal Care,#2,Mighty Patch™ Original patch from Hero Cosmetics – The #1 Hydrocolloid Acne Pimple Patch for Shrinking Zits and Whiteheads in 1 use; Nighttime Spot Stickers for Face and Skin (36 Count),EUR 11.14,"177,870",4.6 out of 5 stars
182,B07PBXXNCY,https://www.amazon.com/dp/B07PBXXNCY,Beauty & Personal Care,#3,"Clean Skin Club Clean Towels XL®, 100% USDA Biobased Face Towel, Disposable Face Towelette, Eczema Association Accepted, Makeup Remover Dry Wipes, Ultra Soft, 1 Pack, 50 Ct",EUR 15.39,"40,254",4.8 out of 5 stars
183,B08KT2Z93D,https://www.amazon.com/dp/B08KT2Z93D,Beauty & Personal Care,#4,"eos Shea Better Body Lotion Vanilla Cashmere, 24-Hour Moisture Skin Care, Lightweight & Non-Greasy, Natural Shea, Vegan, Vanilla Body Lotion, 16 fl oz",EUR 8.55,"48,398",4.7 out of 5 stars
184,B00U2VQZDS,https://www.amazon.com/dp/B00U2VQZDS,Beauty & Personal Care,#5,"Neutrogena Makeup Remover Wipes Micellar Alcohol-Free Face Towelettes Remove Waterproof Mascara & Oil, Compostable 100% Plant-Based Cloth, Dermatologist & Ophthalmologist Tested, Twin Pack 2 x 25 ct",EUR 8.55,"113,612",4.8 out of 5 stars
185,B09541P9WH,https://www.amazon.com/dp/B09541P9WH,Beauty & Personal Care,#6,"Amazon Basics Cotton Swabs for Personal Hygiene and Baby Care, 500 Count, 1 Pack",N/A,"61,750",4.7 out of 5 stars
186,B0B2RM68G2,https://www.amazon.com/dp/B0B2RM68G2,Beauty & Personal Care,#7,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skincare, Stocking Stuffers for Teen Girls | 1.19oz(34g) x 4ea",EUR 15.34,"25,549",4.4 out of 5 stars
187,B00262227E,https://www.amazon.com/dp/B00262227E,Beauty & Personal Care,#8,"MRS. MEYER'S CLEAN DAY Liquid Hand Soap Refill, Cruelty Free and Biodegradable Formula, Lavender Scent, 33 Fl Oz (Pack of 1)",N/A,"92,550",4.7 out of 5 stars
188,B00T0C9XRK,https://www.amazon.com/dp/B00T0C9XRK,Beauty & Personal Care,#9,essence | Lash Princess False Lash Effect Mascara | Volumizing & Lengthening | Cruelty Free & Paraben Free,N/A,"384,944",4.3 out of 5 stars
189,B081KL2QYJ,https://www.amazon.com/dp/B081KL2QYJ,Beauty & Personal Care,#10,"PanOxyl Acne Foaming Wash Benzoyl Peroxide 10% Maximum Strength Antimicrobial, 5.5 Oz",N/A,"73,554",4.6 out of 5 stars
190,B09542G9ZN,https://www.amazon.com/dp/B09542G9ZN,Beauty & Personal Care,#11,"Amazon Basics Hypoallergenic 100% Cotton Rounds for Makeup Removal and Skincare, 100 Count, 1 Pack",N/A,"43,432",4.7 out of 5 stars
191,B08H3JPH74,https://www.amazon.com/dp/B08H3JPH74,Beauty & Personal Care,#12,"Maybelline Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",EUR 8.56,"120,913",4.5 out of 5 stars
192,B0BRMYHMS5,https://www.amazon.com/dp/B0BRMYHMS5,Beauty & Personal Care,#13,"medicube Collagen Overnight Wrapping Peel Off Facial Mask Pack - Elasticity & Hydration Care, Reduces Sagging & Dullness - Hydrolyzed Collagen For Glowing Skin - Korean Skin Care, 2.53 fl.oz",EUR 16.29,"12,948",4.5 out of 5 stars
193,B00AINMFAC,https://www.amazon.com/dp/B00AINMFAC,Beauty & Personal Care,#14,"Nizoral Anti-Dandruff Shampoo with 1% Ketoconazole, Fresh Scent, 7 Fl Oz",N/A,"104,740",4.6 out of 5 stars
194,B07TJG79HP,https://www.amazon.com/dp/B07TJG79HP,Beauty & Personal Care,#15,"MRS. MEYER'S CLEAN DAY Hand Soap, Made with Essential Oils, Biodegradable Formula, Rain Water, 12.5 fl. oz - Pack of 3",N/A,"101,007",4.8 out of 5 stars
195,B071914GGL,https://www.amazon.com/dp/B071914GGL,Beauty & Personal Care,#16,"The Ordinary Glycolic Acid 7% Exfoliating Toner, Brightening and Smoothing Daily Toner for More Even-Looking Skin Tone",EUR 11.14,"34,241",4.7 out of 5 stars
196,B0DPHQRLJC,https://www.amazon.com/dp/B0DPHQRLJC,Beauty & Personal Care,#17,"eos Shea Better Cashmere Body Wash, Vanilla Cashmere, Moisturizing, pH Balanced Body Wash, Creamy Gel Formula, Paraben & Phthalate Free, Sensitive Skin, 16 fl oz",EUR 8.56,"6,797",4.8 out of 5 stars
197,B07RK4HST7,https://www.amazon.com/dp/B07RK4HST7,Beauty & Personal Care,#18,"CeraVe Daily Moisturizing Lotion for Dry Skin, Body Lotion & Face Moisturizer with Hyaluronic Acid and Ceramides, Daily Moisturizer, Fragrance Free, Oil-Free, 19 Ounce",EUR 16.24,"136,371",4.7 out of 5 stars
198,B00TTD9BRC,https://www.amazon.com/dp/B00TTD9BRC,Beauty & Personal Care,#19,"CeraVe Moisturizing Cream, Body and Face Moisturizer for Dry Skin, Body Cream with Hyaluronic Acid and Ceramides, Daily Moisturizer, Oil-Free, Fragrance Free, Non-Comedogenic, 19 Ounce",EUR 13.56,"137,398",4.7 out of 5 stars
199,B08WYXNVQ7,https://www.amazon.com/dp/B08WYXNVQ7,Beauty & Personal Care,#20,"SALT & STONE Aluminum Free Deodorant | Extra Strength 48 Hour Protection for Women & Men | Made with Seaweed Extracts, Shea Butter & Prebiotics (Santal & Vetiver)",N/A,"11,377",4.0 out of 5 stars
200,B0B9YHX8DX,https://www.amazon.com/dp/B0B9YHX8DX,Beauty & Personal Care,#21,"Wonderskin Wonder Blading All Day Lip Stain Peel Off Masque - Long Lasting, Waterproof and Transfer Proof Nude Lip Tint, Matte Finish Peel Off Lip Stain (Whimsical Masque)",EUR 18.86,"30,615",3.8 out of 5 stars
201,B07GB3NVN1,https://www.amazon.com/dp/B07GB3NVN1,Beauty & Personal Care,#22,"Native Deodorant Contains Naturally Derived Ingredients, 72 Hour Odor Control | Deodorant for Women and Men, Aluminum Free with Baking Soda, Coconut Oil and Shea Butter | Coconut & Vanilla",EUR 11.12,"105,765",4.4 out of 5 stars
202,B07GKVBQDG,https://www.amazon.com/dp/B07GKVBQDG,Beauty & Personal Care,#23,"Neutrogena Makeup Remover Wipes Singles, Individually Wrapped, Daily Facial Cleanser Towelettes, Gently Removes Oil & Makeup, Alcohol-Free, 20 ct",EUR 5.90,"69,016",4.8 out of 5 stars
203,B00WAJAKOU,https://www.amazon.com/dp/B00WAJAKOU,Beauty & Personal Care,#24,"e.l.f. Instant Lift Brow Pencil, Dual-Sided, Precise, Fine Tip, Shapes, Defines, Fills Brows, Contours, Combs, Tames, Neutral Brown, 0.006 Oz",EUR 3.43,"65,308",4.5 out of 5 stars
204,B01N9SPQHQ,https://www.amazon.com/dp/B01N9SPQHQ,Beauty & Personal Care,#25,"La Roche-Posay Toleriane Double Repair Face Moisturizer, Daily Moisturizer Face Cream with Ceramide & Niacinamide for All Skin Types, Immediate Comfort & Long Lasting Hydration, Fragrance Free",EUR 21.42,"45,972",4.6 out of 5 stars
